Edit Date,Lead ID,Field / Event,Old Value,New Value
2026-09-08T08:40:16.000Z,00QP500000uaxnhMAA,Status,New,Appointment
2026-09-08T08:38:29.000Z,00QP500000uYtt3MAC,Status,New,Appointment
2026-09-08T08:36:53.000Z,00QP500000qkRH3MAM,Status,Follow-up,Re-entered
2026-09-08T08:36:37.000Z,00QP500000uc3HaMAI,Status,New,Follow-up
2026-09-08T08:35:53.000Z,00QP500000uWEh8MAG,Status,Not reached,Mailjourney
2026-09-08T08:35:44.000Z,00QP500000uazO5MAI,Status,New,Mailjourney
2026-09-08T08:34:08.000Z,00QP500000uEaeVMAS,Status,Not reached,Mailjourney
2026-09-08T08:33:57.000Z,00QQD00000ZH1TS2A1,Status,Not Qualified,Re-entered
2026-09-08T08:33:27.000Z,00QQD00000ZGyVR2A1,Status,Follow-up,Mailjourney
2026-09-08T08:33:09.000Z,00QP500000uZCXWMA4,Status,New,Not Qualified
2026-09-08T08:30:02.000Z,00QP500000tpMyAMAU,Status,Follow-up,Mailjourney
2026-09-08T08:28:36.000Z,00QP500000ubcMDMAY,Status,New,Appointment
2026-09-08T08:27:52.000Z,00QP500000ubE70MAE,Status,New,Appointment
2026-09-08T08:27:19.000Z,00QP500000tZUV0MAO,Status,Follow-up,Mailjourney
2026-09-08T08:26:44.000Z,00QP500000ubVm9MAE,Status,New,Not reached
2026-09-08T08:24:23.000Z,00QP500000ubH6TMAU,Status,New,Not reached
2026-09-08T08:24:18.000Z,00QP500000uZCXWMA4,Status,Not reached,New
2026-09-08T08:23:30.000Z,00QP500000uXh4MMAS,Status,New,Mailjourney
2026-09-08T08:23:29.000Z,00QP500000uYILfMAO,Status,New,Not reached
2026-09-08T08:22:07.000Z,00QP500000uZ7eHMAS,Status,New,Follow-up
2026-09-08T08:21:37.000Z,00QP500000ub6SpMAI,Status,New,Appointment
2026-09-08T08:20:23.000Z,00QP500000ubTsPMAU,Status,New,Not reached
2026-09-08T08:19:28.000Z,00QP500000ubPSEMA2,Status,New,Not reached
2026-09-08T08:17:51.000Z,00QP500000uYv5IMAS,Status,New,Appointment
2026-09-08T08:17:33.000Z,00QP500000uYTvOMAW,Status,New,Not Qualified
2026-09-08T08:17:22.000Z,00QP500000uYuvcMAC,Status,New,Not reached
2026-09-08T08:15:01.000Z,00QP500000uYH1RMAW,Status,New,Mailjourney
2026-09-08T08:14:56.000Z,00QP500000uZFtbMAG,Status,New,Not reached
2026-09-08T08:14:51.000Z,00QP500000uZCXWMA4,Status,New,Not reached
2026-09-08T08:13:47.000Z,00QQD00000ZGpZa2AL,Status,Not reached,Mailjourney
2026-09-08T08:13:06.000Z,00QP500000uZ4bbMAC,Status,New,Appointment
2026-09-08T08:12:24.000Z,00QQD00000d54kT2AQ,Status,Follow-up,Lost
2026-09-08T08:11:39.000Z,00QQD00000AQbJA2A1,Status,Re-entered,Appointment
2026-09-08T08:10:41.000Z,00QP500000uaFDDMA2,Status,New,Not reached
2026-09-08T08:09:39.000Z,00QP500000tXdSmMAK,Status,Follow-up,Mailjourney
2026-09-08T08:08:33.000Z,00QP500000ubYiPMAU,Status,New,Mailjourney
2026-09-08T08:03:55.000Z,00QP500000uUcIyMAK,Status,Not reached,Not Qualified
2026-09-08T08:03:11.000Z,00QP500000uE0UaMAK,Status,Not reached,Mailjourney
2026-09-08T07:58:36.000Z,00QP500000ubihmMAA,Status,New,Appointment
2026-09-08T07:55:11.000Z,00QQD00000AQLdy2AH,Status,Mailjourney,Re-entered
2026-09-08T07:51:18.000Z,00QP500000ubdRxMAI,Status,New,Appointment
2026-09-08T07:43:14.000Z,00QP500000uZFtaMAG,Status,New,Not Qualified
2026-09-08T07:42:37.000Z,00QP500000uTEgxMAG,Status,Not reached,Mailjourney
2026-09-08T07:38:38.000Z,00QP500000uRIbjMAG,Status,Mailjourney,Follow-up
2026-09-08T07:38:30.000Z,00QP500000uY7N0MAK,Status,Not reached,Appointment
2026-09-08T07:37:04.000Z,00QP500000uSwTzMAK,Status,Not reached,Mailjourney
2026-09-08T07:34:43.000Z,00QP500000uQMeGMAW,Status,Not reached,Follow-up
2026-09-08T07:31:39.000Z,00QP500000uRIbjMAG,Status,Not reached,Mailjourney
2026-09-08T07:28:15.000Z,00QP500000uOuaIMAS,Status,Not reached,Follow-up
2026-09-08T07:27:30.000Z,00QQD00000ZGC4E2AX,Status,Re-entered,Appointment
2026-09-08T07:26:57.000Z,00QP500000uH2efMAC,Status,Not reached,Follow-up
2026-09-08T07:25:41.000Z,00QP500000uOQnYMAW,Status,Not reached,Mailjourney
2026-09-08T07:24:18.000Z,00QP500000uY0qBMAS,Status,New,Appointment
2026-09-08T07:23:04.000Z,00QP500000uNhs4MAC,Status,Not reached,Follow-up
2026-09-08T07:20:44.000Z,00QP500000uY7N0MAK,Status,New,Not reached
2026-09-08T07:15:12.000Z,00QP500000uZjZuMAK,Status,New,Not reached
2026-09-08T07:13:50.000Z,00QP500000sp4QgMAI,Status,Mailjourney,Appointment
2026-09-08T07:13:05.000Z,00QP500000uavvZMAQ,Status,New,Not reached
2026-09-08T07:12:58.000Z,00QP500000uZ3FjMAK,Status,New,Not reached
2026-09-08T07:10:46.000Z,00QP500000uZBbRMAW,Status,New,Appointment
2026-09-08T07:09:09.000Z,00QP500000uYm6oMAC,Status,New,Follow-up
2026-09-08T07:05:24.000Z,00QP500000uaHAAMA2,Status,New,Mailjourney
2026-09-08T06:51:06.000Z,00QP500000uZQYwMAO,Status,New,Not Qualified
2026-09-08T06:01:52.000Z,00QQD00000ZH1nm2AD,Status,Re-entered,Mailjourney
2026-09-08T06:01:52.000Z,00QP500000tu55OMAQ,Status,New,Not Qualified
2026-09-08T06:01:52.000Z,00QP500000tu55UMAQ,Status,New,Lost
2026-09-08T06:01:52.000Z,00QP500000tu55TMAQ,Status,New,Lost
2026-09-08T06:01:52.000Z,00QP500000tu55RMAQ,Status,New,Not Qualified
2026-09-08T04:34:26.000Z,00QP500000sGb7lMAC,Status,New,Mailjourney
2026-09-07T19:32:08.000Z,00QP500000rtdjlMAA,Status,Not Qualified,Re-entered
2026-09-07T18:26:56.000Z,00QQD00000ZGC4E2AX,Status,Not Qualified,Re-entered
2026-09-07T15:41:55.000Z,00QQD00000AQbJA2A1,Status,Converted Old SF,Re-entered
2026-09-07T15:05:17.000Z,00QP500000uVmHpMAK,Status,Not reached,Appointment
2026-09-07T14:55:30.000Z,00QP500000uXfIfMAK,Status,New,Mailjourney
2026-09-07T14:54:02.000Z,00QP500000uWohPMAS,Status,New,Mailjourney
2026-09-07T14:50:51.000Z,00QP500000uKsTpMAK,Status,Not reached,Mailjourney
2026-09-07T14:48:42.000Z,00QQD00000AQPRp2AP,Status,Re-entered,Not Qualified
2026-09-07T14:48:34.000Z,00QQD00000PidYj2AJ,Status,Not Qualified,Lost
2026-09-07T14:47:33.000Z,00QQD00000PidYj2AJ,Status,Lost,Not Qualified
2026-09-07T14:47:05.000Z,00QP500000uY40vMAC,Status,New,Not Qualified
2026-09-07T14:45:09.000Z,00QQD00000dBAGv2AO,Status,Follow-up,Mailjourney
2026-09-07T14:43:24.000Z,00QQD00000ZGlGG2A1,Status,Follow-up,Mailjourney
2026-09-07T14:40:50.000Z,00QQD00000ZGyVn2AL,Status,Follow-up,Mailjourney
2026-09-07T14:37:56.000Z,00QP500000uWZKCMA4,Status,Not reached,Not Qualified
2026-09-07T14:37:44.000Z,00QP500000uXurBMAS,Status,New,Appointment
2026-09-07T14:36:50.000Z,00QP500000twp0vMAA,Status,Follow-up,Lost
2026-09-07T14:36:32.000Z,00QP500000uWmPWMA0,Status,Not reached,Mailjourney
2026-09-07T14:32:04.000Z,00QP500000uXfwzMAC,Status,New,Lost
2026-09-07T14:31:45.000Z,00QP500000uRxoYMAS,Status,Not reached,Follow-up
2026-09-07T14:31:23.000Z,00QP500000uWmPWMA0,Status,New,Not reached
2026-09-07T14:30:18.000Z,00QP500000uWZKBMA4,Status,New,Not reached
2026-09-07T14:29:52.000Z,00QP500000uXHQ1MAO,Status,New,Not Qualified
2026-09-07T14:28:24.000Z,00QP500000uWZKCMA4,Status,New,Not reached
2026-09-07T14:26:18.000Z,00QP500000uQXRWMA4,Status,Not reached,Appointment
2026-09-07T14:25:39.000Z,00QP500000uQgg5MAC,Status,Not reached,Not Qualified
2026-09-07T14:25:02.000Z,00QP500000uXMCoMAO,Status,New,Not reached
2026-09-07T14:24:02.000Z,00QP500000sGb7lMAC,Status,Lost,New
2026-09-07T14:19:08.000Z,00QP500000uQb8YMAS,Status,Not reached,Follow-up
2026-09-07T14:08:15.000Z,00QP500000uO3hGMAS,Status,Not reached,Follow-up
2026-09-07T14:03:57.000Z,00QP500000uW2HmMAK,Status,New,Follow-up
2026-09-07T14:03:30.000Z,00QP500000uWWuCMAW,Status,New,Mailjourney
2026-09-07T14:02:31.000Z,00QQD00000AQPRp2AP,Status,Mailjourney,Re-entered
2026-09-07T13:59:37.000Z,00QP500000uNUbSMAW,Status,Not reached,Follow-up
2026-09-07T13:58:28.000Z,00QP500000uJdohMAC,Status,Not reached,Mailjourney
2026-09-07T13:56:27.000Z,00QP500000uQHPxMAO,Status,Not reached,Not Qualified
2026-09-07T13:56:19.000Z,00QP500000uFUyPMAW,Status,Mailjourney,Follow-up
2026-09-07T13:54:15.000Z,00QP500000uFUyPMAW,Status,Not reached,Mailjourney
2026-09-07T13:53:29.000Z,00QQD00000ZGhPz2AL,Status,Follow-up,Mailjourney
2026-09-07T13:52:37.000Z,00QQD00000dL8li2AC,Status,Follow-up,Not Qualified
2026-09-07T13:48:32.000Z,00QP500000rpLAOMA2,Status,Follow-up,Lost
2026-09-07T13:48:00.000Z,00QQD00000cmA8s2AE,Status,Follow-up,Lost
2026-09-07T13:45:50.000Z,00QP500000uWzT7MAK,Status,New,Appointment
2026-09-07T13:45:43.000Z,00QQD00000AQf0V2AT,Status,Not reached,Follow-up
2026-09-07T13:40:48.000Z,00QQD00000APzCZ2A1,Status,Re-entered,Appointment
2026-09-07T13:40:20.000Z,00QP500000tkNpyMAE,Status,Re-entered,Follow-up
2026-09-07T13:39:46.000Z,00QP500000uNgw7MAC,Status,Brochure,Follow-up
2026-09-07T13:39:46.000Z,00QP500000uWbloMAC,Status,Brochure,Follow-up
2026-09-07T13:39:46.000Z,00QP500000uNs4OMAS,Status,Brochure,Follow-up
2026-09-07T13:39:46.000Z,00QP500000uRNegMAG,Status,Brochure,Follow-up
2026-09-07T13:39:46.000Z,00QP500000uTnbSMAS,Status,Brochure,Follow-up
2026-09-07T13:38:54.000Z,00QP500000uVv8HMAS,Status,New,Not reached
2026-09-07T13:37:01.000Z,00QP500000rwJtRMAU,Status,Follow-up,Not Qualified
2026-09-07T13:36:00.000Z,00QP500000t2E7HMAU,Status,Follow-up,Mailjourney
2026-09-07T13:35:27.000Z,00QP500000uVqGeMAK,Status,New,Mailjourney
2026-09-07T13:35:25.000Z,00QP500000tp7UQMAY,Status,Not reached,Follow-up
2026-09-07T13:33:45.000Z,00QP500000uHLawMAG,Status,Follow-up,Appointment
2026-09-07T13:27:48.000Z,00QP500000tp7UQMAY,Status,Follow-up,Not reached
2026-09-07T13:22:25.000Z,00QP500000uNgw7MAC,Status,Not reached,Brochure
2026-09-07T13:21:42.000Z,00QP500000uP2HkMAK,Status,Not reached,Appointment
2026-09-07T13:17:53.000Z,00QQD00000AQf0V2AT,Status,Re-entered,Not reached
2026-09-07T13:14:56.000Z,00QQD00000APzCZ2A1,Status,Mailjourney,Re-entered
2026-09-07T13:14:31.000Z,00QQD00000blZ9t2AE,Status,Follow-up,Mailjourney
2026-09-07T13:14:05.000Z,00QP500000uOoGLMA0,Status,Not reached,Mailjourney
2026-09-07T13:13:33.000Z,00QP500000uWfkbMAC,Status,New,Follow-up
2026-09-07T13:13:15.000Z,00QQD00000ZFS792AH,Status,Not reached,Mailjourney
2026-09-07T13:12:36.000Z,00QP500000uUlm6MAC,Status,Not reached,Follow-up
2026-09-07T13:12:26.000Z,00QP500000uQtLjMAK,Status,Not reached,Not Qualified
2026-09-07T13:12:10.000Z,00QQD00000dNzVm2AK,Status,Not reached,Mailjourney
2026-09-07T13:08:06.000Z,00QP500000thxtBMAQ,Status,Follow-up,Appointment
2026-09-07T13:07:10.000Z,00QP500000uNz8zMAC,Status,Not reached,Mailjourney
2026-09-07T13:06:09.000Z,00QP500000uWFV8MAO,Status,New,Follow-up
2026-09-07T13:06:00.000Z,00QP500000uOfYLMA0,Status,Not reached,Mailjourney
2026-09-07T13:05:20.000Z,00QQD00000ZGuRn2AL,Status,Follow-up,Mailjourney
2026-09-07T13:04:13.000Z,00QQD00000c3MuA2AU,Status,Follow-up,Lost
2026-09-07T13:03:52.000Z,00QP500000uRpcXMAS,Status,Not reached,Appointment
2026-09-07T13:03:19.000Z,00QP500000uAatCMAS,Status,Follow-up,Appointment
2026-09-07T13:01:44.000Z,00QP500000s5gdsMAA,Status,Follow-up,Mailjourney
2026-09-07T12:59:11.000Z,00QP500000uWL7VMAW,Status,New,Not reached
2026-09-07T12:58:40.000Z,00QP500000uWnRxMAK,Status,New,Mailjourney
2026-09-07T12:58:32.000Z,00QP500000uODWzMAO,Status,Not reached,Mailjourney
2026-09-07T12:57:58.000Z,00QP500000uWtCQMA0,Status,New,Follow-up
2026-09-07T12:55:36.000Z,00QP500000uWLsHMAW,Status,New,Not reached
2026-09-07T12:54:37.000Z,00QP500000uUVXbMAO,Status,New,Appointment
2026-09-07T12:54:01.000Z,00QP500000uWEh8MAG,Status,New,Not reached
2026-09-07T12:52:39.000Z,00QP500000uWbloMAC,Status,New,Brochure
2026-09-07T12:52:26.000Z,00QP500000tqA21MAE,Status,Follow-up,Mailjourney
2026-09-07T12:52:01.000Z,00QP500000uQ2cHMAS,Status,Not reached,Appointment
2026-09-07T12:41:11.000Z,00QP500000uJhc7MAC,Status,Not reached,Not Qualified
2026-09-07T12:40:09.000Z,00QP500000uQxfKMAS,Status,Not reached,Appointment
2026-09-07T12:39:54.000Z,00QP500000tkNpyMAE,Status,Mailjourney,Re-entered
2026-09-07T12:38:21.000Z,00QP500000uUXfqMAG,Status,New,Not reached
2026-09-07T12:37:51.000Z,00QP500000uNs4OMAS,Status,Not reached,Brochure
2026-09-07T12:35:45.000Z,00QP500000uQFw3MAG,Status,Re-entered - Phone Number Changed,Not reached
2026-09-07T12:33:42.000Z,00QP500000uQQl1MAG,Status,Not reached,Follow-up
2026-09-07T12:33:06.000Z,00QP500000uUxDjMAK,Status,New,Appointment
2026-09-07T12:33:03.000Z,00QP500000uNmbfMAC,Status,Not reached,Mailjourney
2026-09-07T12:33:00.000Z,00QP500000uRNegMAG,Status,Not reached,Brochure
2026-09-07T12:31:48.000Z,00QQD00000AQYwt2AH,Status,Re-entered,Not reached
2026-09-07T12:31:47.000Z,00QP500000uFBPYMA4,Status,Not reached,Appointment
2026-09-07T12:28:43.000Z,00QP500000uQYkGMAW,Status,Not reached,Mailjourney
2026-09-07T12:28:13.000Z,00QP500000uNfYYMA0,Status,Not reached,Appointment
2026-09-07T12:26:41.000Z,00QP500000uVs0gMAC,Status,New,Appointment
2026-09-07T12:24:14.000Z,00QP500000uQwUlMAK,Status,Not reached,Appointment
2026-09-07T12:24:13.000Z,00QP500000uGi6VMAS,Status,Not reached,Appointment
2026-09-07T12:23:02.000Z,00QP500000uBPcPMAW,Status,Not reached,Mailjourney
2026-09-07T12:22:08.000Z,00QQD00000AQf0V2AT,Status,Converted Old SF,Re-entered
2026-09-07T12:21:45.000Z,00QP500000sp4QgMAI,Status,Not reached,Mailjourney
2026-09-07T12:20:46.000Z,00QQD00000dmjHJ2AY,Status,Not reached,Mailjourney
2026-09-07T12:20:00.000Z,00QP500000uVwVhMAK,Status,New,Mailjourney
2026-09-07T12:18:33.000Z,00QP500000uVdfyMAC,Status,New,Not reached
2026-09-07T12:17:18.000Z,00QP500000uVmHpMAK,Status,New,Not reached
2026-09-07T12:17:08.000Z,00QQD00000dfjxC2AQ,Status,Mailjourney,Appointment
2026-09-07T12:16:12.000Z,00QP500000uTnbSMAS,Status,New,Brochure
2026-09-07T12:15:26.000Z,00QP500000uVeiTMAS,Status,New,Not reached
2026-09-07T12:12:03.000Z,00QP500000uRKDmMAO,Status,Not reached,Mailjourney
2026-09-07T12:10:10.000Z,00QP500000uTocJMAS,Status,New,Mailjourney
2026-09-07T12:09:49.000Z,00QP500000uRHsYMAW,Status,Not reached,Mailjourney
2026-09-07T12:09:12.000Z,00QP500000uQFw3MAG,Status,Not reached,Re-entered - Phone Number Changed
2026-09-07T12:06:10.000Z,00QP500000uVKa7MAG,Status,New,Appointment
2026-09-07T12:04:31.000Z,00QP500000uWYpVMAW,Status,New,Mailjourney
2026-09-07T12:03:39.000Z,00QQD00000cSOG22AO,Status,Not reached,Mailjourney
2026-09-07T12:02:39.000Z,00QP500000uOikQMAS,Status,Not reached,Not Qualified
2026-09-07T12:01:59.000Z,00QP500000uVFAhMAO,Status,New,Appointment
2026-09-07T12:01:39.000Z,00QP500000uVGrTMAW,Status,New,Not reached
2026-09-07T12:00:51.000Z,00QP500000rsKjCMAU,Status,Brochure,Follow-up
2026-09-07T12:00:15.000Z,00QP500000rsKjCMAU,Status,Re-entered,Brochure
2026-09-07T11:58:13.000Z,00QQD00000btmwM2AQ,Status,Re-entered,Not reached
2026-09-07T11:57:42.000Z,00QQD00000V1PIf2AN,Status,Re-entered,Follow-up
2026-09-07T11:57:39.000Z,00QQD00000AQbbG2AT,Status,Re-entered,Mailjourney
2026-09-07T11:53:23.000Z,00QP500000uWNdxMAG,Status,New,Not reached
2026-09-07T11:50:37.000Z,00QP500000uVrPZMA0,Status,New,Not Qualified
2026-09-07T11:48:53.000Z,00QP500000uWPr3MAG,Status,New,Not reached
2026-09-07T11:47:35.000Z,00QP500000uU97GMAS,Status,New,Not reached
2026-09-07T11:46:34.000Z,00QP500000uU97FMAS,Status,New,Mailjourney
2026-09-07T11:45:15.000Z,00QP500000uVPxzMAG,Status,New,Not reached
2026-09-07T11:43:32.000Z,00QP500000uU6SjMAK,Status,New,Appointment
2026-09-07T11:42:47.000Z,00QP500000uUcIyMAK,Status,New,Not reached
2026-09-07T11:28:33.000Z,00QP500000uU5rdMAC,Status,New,Follow-up
2026-09-07T11:23:08.000Z,00QP500000uUlm6MAC,Status,New,Not reached
2026-09-07T11:22:28.000Z,00QQD00000c1H0v2AE,Status,Mailjourney,Appointment
2026-09-07T11:22:10.000Z,00QP500000uUuHZMA0,Status,New,Appointment
2026-09-07T11:21:09.000Z,00QQD00000AQbbG2AT,Status,Converted Old SF,Re-entered
2026-09-07T11:14:07.000Z,00QQD00000APzNV2A1,Status,Re-entered,Lost
2026-09-07T11:11:29.000Z,00QP500000uOooDMAS,Status,Not reached,Appointment
2026-09-07T11:08:44.000Z,00QP500000uVQsPMAW,Status,New,Not reached
2026-09-07T11:07:30.000Z,00QP500000uVHVlMAO,Status,New,Not Qualified
2026-09-07T11:06:38.000Z,00QP500000uU0APMA0,Status,New,Appointment
2026-09-07T11:05:07.000Z,00QP500000uV2jeMAC,Status,New,Not reached
2026-09-07T11:03:40.000Z,00QP500000uV8STMA0,Status,New,Follow-up
2026-09-07T10:57:10.000Z,00QP500000uUqgsMAC,Status,New,Mailjourney
2026-09-07T10:55:55.000Z,00QQD00000AQYwt2AH,Status,Converted Old SF,Re-entered
2026-09-07T10:54:11.000Z,00QP500000uV5ZSMA0,Status,New,Appointment
2026-09-07T10:47:09.000Z,00QP500000uVb4gMAC,Status,New,Appointment
2026-09-07T10:36:21.000Z,00QP500000uQumOMAS,Status,Not reached,Appointment
2026-09-07T10:35:15.000Z,00QP500000uV2RuMAK,Status,New,Appointment
2026-09-07T10:34:09.000Z,00QP500000uIuWZMA0,Status,Not Qualified,Lost
2026-09-07T10:30:47.000Z,00QP500000uNuPYMA0,Status,Re-entered - Phone Number Changed,Not reached
2026-09-07T10:29:10.000Z,00QP500000uTTCsMAO,Status,New,Not reached
2026-09-07T10:28:55.000Z,00QP500000uUS57MAG,Status,New,Appointment
2026-09-07T10:28:24.000Z,00QQD00000VWIT02AP,Status,Re-entered,Mailjourney
2026-09-07T10:27:17.000Z,00QP500000uUmQMMA0,Status,New,Appointment
2026-09-07T10:26:30.000Z,00QP500000uTbQXMA0,Status,New,Not reached
2026-09-07T10:25:22.000Z,00QP500000uTZGgMAO,Status,Not reached,Mailjourney
2026-09-07T10:24:56.000Z,00QP500000uTZGgMAO,Status,New,Not reached
2026-09-07T10:23:34.000Z,00QP500000uTaZLMA0,Status,New,Not reached
2026-09-07T10:22:00.000Z,00QP500000uTFRkMAO,Status,New,Appointment
2026-09-07T10:21:48.000Z,00QP500000uKXMBMA4,Status,Brochure,Not Qualified
2026-09-07T10:21:01.000Z,00QP500000uTYJ0MAO,Status,New,Appointment
2026-09-07T10:20:31.000Z,00QP500000uIEibMAG,Status,Brochure,Follow-up
2026-09-07T10:20:31.000Z,00QP500000uNGYXMA4,Status,Brochure,Follow-up
2026-09-07T10:20:31.000Z,00QP500000uL7nqMAC,Status,Brochure,Follow-up
2026-09-07T10:20:31.000Z,00QP500000uOWPtMAO,Status,Brochure,Follow-up
2026-09-07T10:20:31.000Z,00QP500000uKwahMAC,Status,Brochure,Follow-up
2026-09-07T10:20:31.000Z,00QP500000uObkXMAS,Status,Brochure,Follow-up
2026-09-07T10:20:31.000Z,00QP500000uOhEsMAK,Status,Brochure,Follow-up
2026-09-07T10:20:31.000Z,00QP500000uKB78MAG,Status,Brochure,Follow-up
2026-09-07T10:20:31.000Z,00QP500000uJ0TvMAK,Status,Brochure,Follow-up
2026-09-07T10:20:31.000Z,00QP500000uT99NMAS,Status,Brochure,Follow-up
2026-09-07T10:20:31.000Z,00QP500000uEPj3MAG,Status,Brochure,Follow-up
2026-09-07T10:20:31.000Z,00QP500000uTgYHMA0,Status,Brochure,Follow-up
2026-09-07T10:19:37.000Z,00QP500000uRF2lMAG,Status,New,Appointment
2026-09-07T10:18:00.000Z,00QP500000uTnbRMAS,Status,New,Mailjourney
2026-09-07T10:16:34.000Z,00QP500000uUFnnMAG,Status,New,Not reached
2026-09-07T10:16:26.000Z,00QP500000uTIsYMAW,Status,New,Not reached
2026-09-07T10:15:25.000Z,00QP500000uTFRlMAO,Status,New,Not reached
2026-09-07T10:15:21.000Z,00QP500000uTauJMAS,Status,New,Not Qualified
2026-09-07T10:14:59.000Z,00QP500000uUFnmMAG,Status,New,Appointment
2026-09-07T10:13:44.000Z,00QP500000uTClXMAW,Status,New,Not reached
2026-09-07T10:13:16.000Z,00QP500000uOHsLMAW,Status,Not reached,Lost
2026-09-07T10:12:51.000Z,00QP500000uT99NMAS,Status,New,Brochure
2026-09-07T10:12:32.000Z,00QP500000uNuPYMA0,Status,Not reached,Re-entered - Phone Number Changed
2026-09-07T10:09:31.000Z,00QP500000uAUZFMA4,Status,Not reached,Mailjourney
2026-09-07T10:09:05.000Z,00QQD00000cIcSO2A0,Status,Re-entered,Mailjourney
2026-09-07T10:08:31.000Z,00QQD00000AQOxy2AH,Status,Re-entered,Mailjourney
2026-09-07T10:08:10.000Z,00QP500000uOYjUMAW,Status,New,Mailjourney
2026-09-07T10:08:05.000Z,00QP500000u62LTMAY,Status,Not reached,Mailjourney
2026-09-07T10:05:12.000Z,00QQD00000YXneH2AT,Status,Re-entered,Not reached
2026-09-07T10:04:46.000Z,00QP500000uIX0VMAW,Status,Follow-up,Appointment
2026-09-07T10:04:26.000Z,00QP500000u8k5RMAQ,Status,Not reached,Mailjourney
2026-09-07T10:04:18.000Z,00QQD00000T2d6D2AR,Status,Re-entered,Not Qualified
2026-09-07T10:03:35.000Z,00QP500000uOHsLMAW,Status,New,Not reached
2026-09-07T10:03:12.000Z,00QQD00000AQamv2AD,Status,Re-entered,Not reached
2026-09-07T10:02:42.000Z,00QQD00000dNzVm2AK,Status,Re-entered,Not reached
2026-09-07T10:02:10.000Z,00QQD00000AQFBR2A5,Status,Re-entered,Not reached
2026-09-07T10:01:26.000Z,00QP500000uNz8zMAC,Status,New,Not reached
2026-09-07T10:00:20.000Z,00QP500000uQuBFMA0,Status,New,Mailjourney
2026-09-07T10:00:20.000Z,00QP500000uTLaLMAW,Status,New,Mailjourney
2026-09-07T09:59:42.000Z,00QP500000uNgw7MAC,Status,New,Not reached
2026-09-07T09:58:40.000Z,00QP500000qB6ddMAC,Status,Mailjourney,Appointment
2026-09-07T09:58:15.000Z,00QP500000uO3hHMAS,Status,New,Follow-up
2026-09-07T09:57:29.000Z,00QP500000uQY5qMAG,Status,New,Appointment
2026-09-07T09:55:50.000Z,00QP500000uV4BzMAK,Status,New,Appointment
2026-09-07T09:55:12.000Z,00QQD00000APzxv2AD,Status,Re-entered,Not Qualified
2026-09-07T09:52:55.000Z,00QP500000uQdiHMAS,Status,New,Follow-up
2026-09-07T09:52:36.000Z,00QP500000uOIbSMAW,Status,New,Not reached
2026-09-07T09:51:47.000Z,00QP500000uOfYLMA0,Status,New,Not reached
2026-09-07T09:50:54.000Z,00QP500000uODWzMAO,Status,New,Not reached
2026-09-07T09:50:22.000Z,00QP500000uVFNVMA4,Status,New,Appointment
2026-09-07T09:49:10.000Z,00QP500000uVG3RMAW,Status,New,Appointment
2026-09-07T09:48:32.000Z,00QP500000uTLOzMAO,Status,New,Appointment
2026-09-07T09:38:18.000Z,00QP500000uOWL4MAO,Status,New,Not reached
2026-09-07T09:38:07.000Z,00QP500000uUnW6MAK,Status,New,Appointment
2026-09-07T09:37:58.000Z,00QQD00000AQOxy2AH,Status,Lost,Re-entered
2026-09-07T09:37:25.000Z,00QP500000uO8FWMA0,Status,New,Not Qualified
2026-09-07T09:35:02.000Z,00QP500000uOGmaMAG,Status,New,Not reached
2026-09-07T09:34:08.000Z,00QP500000uO3e2MAC,Status,New,Not reached
2026-09-07T09:33:11.000Z,00QP500000uO0jQMAS,Status,New,Not reached
2026-09-07T09:33:06.000Z,00QQD00000cIcSO2A0,Status,Mailjourney,Re-entered
2026-09-07T09:32:15.000Z,00QP500000uUZcqMAG,Status,New,Follow-up
2026-09-07T09:32:06.000Z,00QP500000uNuPYMA0,Status,New,Not reached
2026-09-07T09:31:20.000Z,00QP500000uNuyvMAC,Status,New,Not Qualified
2026-09-07T09:30:24.000Z,00QQD00000ZFS792AH,Status,Re-entered,Not reached
2026-09-07T09:29:38.000Z,00QP500000uNu7mMAC,Status,New,Not reached
2026-09-07T09:29:36.000Z,00QP500000uV2RtMAK,Status,New,Not Qualified
2026-09-07T09:28:36.000Z,00QP500000uRa3zMAC,Status,New,Appointment
2026-09-07T09:28:35.000Z,00QP500000uNsvXMAS,Status,New,Not reached
2026-09-07T09:27:14.000Z,00QP500000uNs4OMAS,Status,New,Not reached
2026-09-07T09:23:21.000Z,00QP500000uQmtaMAC,Status,New,Not Qualified
2026-09-07T09:21:58.000Z,00QP500000uNGiFMAW,Status,New,Mailjourney
2026-09-07T09:20:00.000Z,00QP500000uQXRWMA4,Status,New,Not reached
2026-09-07T09:18:53.000Z,00QP500000uNgw5MAC,Status,New,Appointment
2026-09-07T09:18:30.000Z,00QP500000uNGYXMA4,Status,New,Brochure
2026-09-07T09:17:46.000Z,00QP500000uQV4wMAG,Status,New,Appointment
2026-09-07T09:16:35.000Z,00QP500000uUaIkMAK,Status,New,Follow-up
2026-09-07T09:13:06.000Z,00QQD00000KUn7s2AD,Status,Mailjourney,Appointment
